time,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,pid,pitch,roll,yaw
2020-Jan-01 10:59:20,7.0,63.0,79.0,0.0,98.0,0.0,1.0,0.0,0.0,101.29,1,3.962912508429314,3.962912508429314,3.962912508429314
2020-Jan-01 10:59:25,17.0,48.0,60.333333333333336,0.3333333333333333,98.0,0.0,1.0,0.0,0.0,81.68666666666667,1,12.434654118845762,12.434654118845762,12.434654118845762
2020-Jan-01 10:59:30,50.0,95.0,117.4,1.2,98.6,0.0,0.8,0.2,0.0,161.97,1,18.318506874903814,18.318506874903814,18.318506874903814
2020-Jan-01 10:59:35,85.4,83.6,149.2,0.6,93.6,0.0,1.0,0.0,0.0,206.35,1,26.534872650604562,26.534872650604562,26.534872650604562
2020-Jan-01 10:59:40,0.8,25.2,18.8,0.0,93.4,0.0,0.0,1.0,0.0,33.726,1,1.457588634103087,1.457588634103087,1.457588634103087
2020-Jan-01 10:59:45,2.6,8.0,22.6,0.2,92.4,0.0,0.2,0.8,0.0,25.012,1,6.189544454810334,6.189544454810334,6.189544454810334
2020-Jan-01 10:59:50,0.0,2.25,4.5,0.0,95.25,0.0,0.0,1.0,0.0,5.744999999999999,1,0.0,0.0,0.0
2020-Jan-01 10:59:55,2.8,5.125,11.95,0.2,93.125,0.0,0.1,0.9,0.0,13.766499999999999,1,12.15256537172337,12.15256537172337,12.15256537172337
2020-Jan-01 11:00:00,5.6,8.0,19.4,0.4,91.0,0.0,0.2,0.8,0.0,21.788,1,14.941778622431473,14.941778622431473,14.941778622431473
2020-Jan-01 11:00:05,49.0,59.6,95.0,0.6,97.6,0.0,1.0,0.0,0.0,131.94400000000002,1,23.601617612466278,23.601617612466278,23.601617612466278
2020-Jan-01 11:00:10,67.2,112.6,89.2,0.8,102.4,0.0,1.0,0.0,0.0,166.75600000000003,1,25.070325172723003,25.070325172723003,25.070325172723003
2020-Jan-01 11:00:15,44.8,58.0,86.4,0.8,97.0,0.0,1.0,0.0,0.0,124.502,1,23.292428132316047,23.292428132316047,23.292428132316047
2020-Jan-01 11:00:20,60.8,91.6,155.0,1.0,93.2,0.0,1.0,0.0,0.0,192.81,1,18.659655699345215,18.659655699345215,18.659655699345215
2020-Jan-01 11:00:25,15.5,39.0,36.0,0.0,96.5,0.0,0.5,0.0,0.5,57.875,1,16.279771831848198,16.279771831848198,16.279771831848198
2020-Jan-01 11:00:30,75.0,198.5,106.0,0.5,92.5,0.0,1.0,0.0,0.0,240.91500000000002,1,18.432699845086127,18.432699845086127,18.432699845086127
2020-Jan-01 11:00:35,67.6,81.6,128.4,0.8,90.2,0.0,1.0,0.0,0.0,171.426,1,23.95756834965609,23.95756834965609,23.95756834965609
2020-Jan-01 11:00:40,0.0,24.6,31.6,0.0,95.8,0.0,0.8,0.2,0.0,47.134,1,0.0,0.0,0.0
2020-Jan-01 11:00:45,0.0,0.0,0.0,0.0,94.8,0.0,0.8,0.2,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:00:50,0.0,0.0,10.0,0.0,89.2,0.0,0.4,0.6,0.0,10.0,1,0.0,0.0,0.0
2020-Jan-01 11:00:55,0.0,0.0,12.4,0.0,87.6,0.0,1.0,0.0,0.0,12.4,1,0.0,0.0,0.0
2020-Jan-01 11:01:00,0.0,0.0,6.95,0.0,85.05,0.0,1.0,0.0,0.0,6.95,1,0.0,0.0,0.0
2020-Jan-01 11:01:05,0.0,0.0,1.5,0.0,82.5,0.0,1.0,0.0,0.0,1.5,1,0.0,0.0,0.0
2020-Jan-01 11:01:10,0.0,0.0,0.0,0.0,81.4,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:01:15,10.6,0.0,32.0,0.2,80.2,0.0,1.0,0.0,0.0,33.71,1,18.327452176982565,18.327452176982565,18.327452176982565
2020-Jan-01 11:01:20,105.4,117.2,89.8,0.6,79.2,0.0,1.0,0.0,0.0,188.302,1,35.52155524952393,35.52155524952393,35.52155524952393
2020-Jan-01 11:01:25,73.6,187.4,80.4,1.0,82.0,0.0,1.0,0.0,0.0,221.23000000000002,1,19.845921997797777,19.845921997797777,19.845921997797777
2020-Jan-01 11:01:30,12.666666666666666,11.0,21.0,0.6666666666666666,93.0,0.0,0.6666666666666666,0.3333333333333333,0.0,32.36333333333334,1,28.116084216938514,28.116084216938514,28.116084216938514
2020-Jan-01 11:01:35,0.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:01:40,0.0,0.0,0.0,0.0,92.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:01:45,1.6,0.0,10.6,0.2,94.0,0.0,0.0,1.0,0.0,10.99,1,8.58362148011395,8.58362148011395,8.58362148011395
2020-Jan-01 11:01:50,14.8,4.4,13.8,0.2,91.6,0.0,0.4,0.6,0.0,21.419999999999998,1,45.61730945659151,45.61730945659151,45.61730945659151
2020-Jan-01 11:01:55,40.2,40.8,29.2,1.0,92.0,0.0,1.0,0.0,0.0,65.316,1,38.70295313868554,38.70295313868554,38.70295313868554
2020-Jan-01 11:02:00,53.6,32.2,27.0,1.6,91.0,0.0,1.0,0.0,0.0,68.564,1,51.90388556345776,51.90388556345776,51.90388556345776
2020-Jan-01 11:02:05,55.0,50.0,29.0,2.0,90.0,0.0,1.0,0.0,0.0,79.79,1,43.57737119876386,43.57737119876386,43.57737119876386
2020-Jan-01 11:02:10,37.666666666666664,34.666666666666664,11.666666666666666,1.3333333333333333,93.66666666666667,0.0,1.0,0.0,0.0,53.44,1,45.84073590215964,45.84073590215964,45.84073590215964
2020-Jan-01 11:02:15,44.8,30.6,25.0,1.4,99.6,0.0,1.0,0.0,0.0,59.84000000000001,1,48.587383988014324,48.587383988014324,48.587383988014324
2020-Jan-01 11:02:20,8.4,16.0,7.8,0.4,103.2,0.0,0.2,0.8,0.0,20.669999999999998,1,25.263098504499116,25.263098504499116,25.263098504499116
2020-Jan-01 11:02:25,19.2,53.0,15.4,0.6,106.6,0.0,0.6,0.2,0.2,62.160000000000004,1,19.18157574540513,19.18157574540513,19.18157574540513
2020-Jan-01 11:02:30,56.0,54.4,64.4,0.4,97.8,0.0,0.8,0.2,0.0,104.60400000000001,1,33.59542962316543,33.59542962316543,33.59542962316543
2020-Jan-01 11:02:35,60.0,60.0,88.33333333333333,0.6666666666666666,94.0,0.0,1.0,0.0,0.0,126.83999999999999,1,29.330893463540693,29.330893463540693,29.330893463540693
2020-Jan-01 11:02:40,11.0,100.0,76.0,0.0,93.0,0.0,1.0,0.0,0.0,126.08,1,5.005070661381472,5.005070661381472,5.005070661381472
2020-Jan-01 11:02:45,0.0,0.8,3.8,0.0,95.8,0.0,0.0,1.0,0.0,4.2,1,0.0,0.0,0.0
2020-Jan-01 11:02:50,0.0,0.0,1.2,0.0,93.6,0.0,0.0,1.0,0.0,1.2,1,0.0,0.0,0.0
2020-Jan-01 11:02:55,18.4,9.4,38.4,0.6,87.0,0.0,0.6,0.4,0.0,45.052,1,24.9584328897363,24.9584328897363,24.9584328897363
2020-Jan-01 11:03:00,33.4,50.6,29.8,0.2,87.0,0.0,0.8,0.0,0.2,72.9,1,29.629975079741374,29.629975079741374,29.629975079741374
2020-Jan-01 11:03:05,29.6,43.2,21.4,0.8,91.4,0.0,1.0,0.0,0.0,61.43399999999999,1,31.54913622537238,31.54913622537238,31.54913622537238
